var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,segmento_cliente
-10.520167500284847,-0.28481713428396627,-0.5471095095833044,-1.0148218023068818,0.28841907490903373,0.45363529211749193,-1.2248250900709923,0.23725168711978925,4.738012159228902,0.20249025100905954,-2.2816375547620367,-0.10949729898154406,1.247055147453663,4.031858241832392,-0.2455201175545691,-5.631472194948041,0.3752570200191228,-0.6838095391391514,1.4670622639006183,-0.18441457369593794,0.24513877164460116,0.37907104740435726,-0.5502583826516672,1.4878384660252013,0.6726885246086608,1.5429844143218805,0.3239724190749077,2.407306071107535,-0.8321786228646274,-3.0734461983279497,0.508299066149807,2.3110763408251427,-0.011992513555838524,9.308679264077771,0.35182964331960226,0.5602726599888912,0.9803277931849772,-3.6844092286623664,-4.6275429258317935,1.0844926987705272,0.9130600941843164,-1.6455566394986074,-1.2720989827697724,1.2662374376224166,-1.4386739973910116,-0.04064044584695403,0.31234473959648934,2.934550333525188,1.6479201652947455,0.614689090912399,-0.8295501949021179,-0.31091285320913553,0.5749686021415611,-0.27816865509794414,-1.7783483111769827,-1.50382440899974,1.292747631644329,-1.194407517857041,1.6605836524637805,-1.0360683000739026,2
1.1086893304795329,-0.9296339521774971,-1.2104016960234212,-0.26050058940633264,-0.4119698691130282,1.105638510041112,-0.09861764364055987,1.3362653604222314,1.2048797312197697,2.13820904755154,2.2703966393532165,0.23491524751944107,0.04595939611876998,0.3252926107902052,0.2545804326435609,10.617693342597917,0.08766712563732891,-0.44332077027619093,6.730994091198621,1.3181053604970665,0.7346328547273364,-2.1833489184297776,-2.214173733173655,-1.010621763578548,0.634903811584933,7.39216616220124,2.391554820991459,-0.8402777513216165,-0.12330765200479676,-0.2904968351377961,-1.7832214812837974,-0.5870218183512091,0.2544017716507839,-9.249241102234244,1.0832128219319013,-0.16093635479906948,-1.8128859910500958,4.565453356575507,-4.441730917032155,1.3287029357932232,0.4523232329649811,0.13234769950874692,-1.4325966297915411,-0.5639478631114292,0.3827197930570508,-4.570058183838347,4.375032953163214,-0.23202451041663838,-0.3385983966149878,-0.15942864851793337,0.4960923380768729,-0.46262462005165167,-2.6934317899720055,0.3798920368034835,0.36912365433735395,1.0353346866922113,-0.5470242510096601,-0.4069169840002802,6.7426430962950406,-1.2045936479113302,0
0.017897898397745398,-0.3258150797816233,0.16991478148216368,0.019335818584628333,-1.3187826376705372,-0.9468240540146251,-0.22541309686869168,-0.32314153813263663,1.788858113941231,,3.286625016441283,1.1298029999915986,-1.1428345428804136,1.5716872697655506,-0.4034357060358352,-1.8257860110142792,-2.20498320218681,0.5631787896796314,-7.204125737204067,1.2018368060612135,-1.244181215710196,0.8875299190579455,0.6744495914161837,1.4261991603193342,0.7957009124235614,-7.988092036650192,0.5401597088701403,-0.9932043416694851,-1.0730589191132758,-2.7477239542499245,-0.45433859971564605,1.6772270760369838,-0.06749798224982147,-1.508607439981416,-0.01505387100160042,-0.634827360376867,0.23953111864302568,2.141737253106304,-2.8368530847138183,-2.235424551429819,-1.1024857037694658,0.5789193065864303,0.1591653848110624,0.12919878544645685,0.9433028670188557,5.888392771824019,6.709539212598602,-0.16732160932115064,-0.0641790403689981,-0.18005951959581534,-0.5359382468133194,-1.5786926787264723,1.7399641898814342,0.841021304225833,-0.28755980642401313,-1.0380188767846283,-0.787895705677845,-0.6284858594982461,3.080849665372729,-0.30989722030322864,2
0.41465680983184905,0.37005808836797927,-0.041235524546684506,-0.15102401497028514,-0.11757146367606526,0.17005819154391613,-1.4065866873724093,1.3612931244392328,-0.018161928406446037,0.6275907322840457,-4.117637529418723,0.08715257038436107,0.314121174679678,-0.04621587614458622,0.9980452216359774,2.5502935079315865,-2.9744205593435797,0.29267911882183567,8.3574125888497,1.026239081898477,0.3584057917558956,-0.3887792432108021,0.2609907321924092,-0.7894957947313558,0.5266022143517697,1.3512419058490714,0.8875016933061226,3.80516268174244,-0.36874431085656423,2.848893771456793,-0.02399050971639267,-0.3566886532877254,-0.19022128213728176,0.2713972586112035,0.05119111997989789,0.5719649347214409,1.685419358886098,1.9437674846626973,-0.13874400222244765,1.4674276722245718,-0.1953283552568741,-0.25252732681086576,-1.0185232628232228,-0.7376424334574151,-1.3003038171383543,-1.7014130952619118,-3.8387379026629276,2.458450343001416,-0.39524432542817783,2.655522807436884,-0.7227466062922852,1.1898119668668736,-0.7105524088602848,-1.4907393797155357,-0.6030078000737306,0.41312512098394394,0.6333688092749624,1.4245800712666272,-2.9033566213105186,-0.9122627404246667,1
4.916438563557802,2.268061331792991,0.6608971711195765,-0.5629197280280642,-0.14862105860385233,-0.1211232405597662,0.5720122469413772,2.9608696904630456,0.05427227096188547,1.60323119662256,1.2333656727931817,-0.1693266018339602,0.022081529446324355,-3.624444008498946,0.5219439646587877,3.3961940699332946,4.162933015637761,-0.3090579693645207,0.7404023622112729,-0.9051849071491059,1.2546363477709561,0.02998959547752066,0.4618193820468438,-0.05065865658221008,0.8866598686324269,3.7932135052017406,-1.5910074834736458,2.6799110880296015,0.9563349315048129,2.1754527514281934,-0.9732609104843317,-0.16454510557886134,-1.016188330770298,-6.519063704908952,2.5860579168995224,-1.0741970583754759,-0.32293986526083895,-1.7133154477746073,-0.12273311288530847,0.48881334795389053,-0.09254985208954168,1.80956075738669,-2.0867517889867413,-0.008102414008182882,-0.44195570159066433,1.4677827508769532,-4.342836129868506,0.7587893547726849,-0.5974910157034872,1.9921797437205169,0.806933550030064,1.2712862621270136,-2.013806656975469,0.802406985981937,0.5624799233165947,-1.0835151070098108,-0.0005597329768144486,-0.014492730657749742,-2.4252082794546443,0.10019280009276271,0
-0.73611047689266,-0.5732088380786067,,0.20792634499666768,1.4306222057285443,-1.5852371965435528,-0.3727347874322195,-0.20697678155643767,3.9847921132798496,-1.8966210547429252,0.40567670553814283,-0.46196351591836454,-0.31876368886625245,-1.6196133914081223,-0.06164404163127847,4.193469536792178,3.5329548170879104,-0.45892970443987857,3.662817620435456,1.2494570995878644,0.8698349991743388,2.348722402246502,-0.781687121593047,0.4113570120574287,2.4003982779374198,4.00280382006323,0.7366967302912816,4.235064411128338,2.034069018956833,1.6037498870674982,1.0439568080091193,1.2996085246088043,-0.9504177782792909,-1.8883540994816932,0.6645703567778796,2.1276704577526178,2.997526337023954,-0.05216671716767718,-3.2929729182576764,2.821130758334043,-0.08950703116153806,-0.2910967040780286,1.0175644516970628,0.6064982402693239,-0.2984386831980448,-0.7943733397425667,-3.320974293197204,0.4909466876202708,0.27541883537021433,3.625173407831618,0.08768539306257807,1.6809298322656987,-1.6233222168352741,-1.7683532892706062,1.3455097517464754,-0.8665470856410711,1.0738941701834959,-0.20790298949924071,-0.9758542121619942,-0.026137869277960163,1
5.2496226320030255,0.6572125035848473,-0.40344659071432515,-0.09625046626401842,0.5047811182391668,-0.828738009441283,0.28980574199839365,0.7818212109654562,1.6770376605436335,-0.5424993063877285,2.423674286437715,-0.02473562468983367,1.8567316041881468,-6.070971398289405,-1.4084648309152514,3.4930409170099255,3.987779180295292,0.4707904439669705,-2.7004091574827402,1.536686415622371,0.7453722920017978,-0.6012942830351659,0.21362371758665685,-0.93424235709999,-0.20378252140990608,3.364929651227513,0.559951427319347,-3.9095304640188187,0.7074548355529011,3.7812292664728497,0.06812044071361423,0.3626100606151799,-0.7413033689372526,-7.268215336879749,0.07048609225891711,-0.36361955713297156,-0.7224182877791375,1.394851741478415,0.6706999989817147,1.4240534372232587,-0.6332441596041881,-2.4891278048023238,-1.1842372720558751,0.45106488163755687,1.1355065261031918,1.0751502268477418,-0.7451698310688548,-1.8688173128715362,-0.0917106828701304,1.9557070305810829,-0.5311209383289219,0.4134353887180931,-2.278218703715146,0.6600954605303792,-0.24292344617648085,0.01840462341945858,1.2523993796287587,-1.3004246658052474,0.07821679008230187,-1.2751237554911852,0
5.591746657221534,-0.5333009996658639,0.785858887743896,-2.014893404941069,-0.3068176278607802,1.5590485786373618,1.397294060681637,-1.0007390284412634,-1.7881648108512982,-1.5605616026082936,1.896449895505878,1.8743764971778318,-0.6152297500176546,-0.9648473549947331,-1.5346307505399202,-1.0556963862015418,-2.2730904650462715,-0.24590626428350457,-6.185185776093055,1.380714375892219,0.8285552286978893,1.361707113656695,-0.743422485108784,0.5328082864567701,0.13169568857100736,-4.294098448308969,1.9701379824624783,-2.496021534591936,1.9208744192102758,1.0699638172769308,-1.2910466825150706,-0.7850445810000103,0.5091407622706997,-0.4994079205513802,0.874236796409441,1.5161358965735574,0.41953760096748893,1.4596297143871442,1.8388183648849499,0.11383093459950566,1.0213831390832049,0.846407127836525,1.0038754422824911,-0.7997488119386411,2.1179236007049025,2.626301757351731,2.3209602193257544,1.1443448508918184,0.6122047872316672,-1.696242019641973,0.24313957431187702,0.19233136495566816,0.9686793460538199,1.4709907620267788,-1.0884320234103977,-2.389180695939929,0.14542301617487988,-0.5258822577251332,-0.888099251800383,2.038328984630831,0
-5.920785087672495,-0.9117667358298499,2.008733422896103,-0.6708776207596805,-1.112074818376736,-0.027760136644663376,0.4254826830634316,-0.5972386560582158,4.186058632436829,0.13636530807313918,-0.07170669024710774,-0.17836642469478214,-1.2342754841278012,-2.4552967150839096,-1.4815211390434568,1.4181161866272298,8.822291345326196,0.05027289131537464,0.06861781384477907,0.005800119116093905,-0.44316772781320113,-0.09219702212713034,0.8140507973333223,1.5090251988918544,-1.5809355206372318,7.488030573010067,-0.9001347629725085,1.1113080881517245,1.170194743361313,-2.6846144246577257,-1.1714840885478104,-0.7396875640116412,1.4895774588475794,-2.834475935072231,1.4704820276836883,-0.34479612299418294,-0.6760065836508808,-3.998104331470616,-4.30236492361111,2.3565366127165914,-1.0733378580790447,2.6371981991325426,2.0204739770927964,-0.8527976275132332,-0.777857258208614,1.1886728594215454,2.560591598231369,-1.1656735104517029,-1.3683629807891347,2.63159524174351,-0.8907936664659647,-0.4465284720744135,-5.865804572229645,0.20914350114554867,0.7414564869926152,-0.25793970385173065,0.4331844114066636,-2.203778503759745,2.5231342741854075,-0.48144209026492446,1
-2.6506263260660177,0.6105642755423011,,-1.13833633655989,-0.5802581743615904,0.6649947266352376,-0.5680015584100027,0.34793235817526436,-0.5949046679460837,0.7492267352469322,-1.0992260568118986,-0.35005290451877136,1.3640633468584331,-0.18201912337929427,0.8245448153867869,-8.646816208264482,-3.0635051457777003,-1.4384201693187728,-12.689585807005733,-0.0021526161912184057,-1.4309664309346954,-0.6296558983397632,1.2461071546443843,0.42055024470976476,-0.2496108123302298,-7.329747061439589,0.6809469415669698,-1.0649640961886626,0.21573601860739083,-3.1275465653958476,-0.6359767766019002,-0.5943487327899609,-1.1209405616633774,5.252238583067952,-0.023895787609565684,-0.8307242630538235,2.450337811738455,-0.8711579697394253,4.229435017700746,-2.042015295017209,1.6364841856331978,-0.25661781731502964,-1.0768610419413662,0.6722887632172591,-0.5634731191456657,3.420079794469803,5.794360153523439,1.814655342273463,1.0768849308026256,-0.8459718345796432,-2.764478335574237,0.31208056032611303,5.023537789605314,-0.1947586789831651,-0.035976477676608845,0.06649066140069422,-0.40002209723511,-0.668920843859364,3.286357742223797,-0.7477440313366499,2
